Date,Close
1/4/2016 16:00,38.95
1/5/2016 16:00,40.22
1/6/2016 16:00,40.05
1/7/2016 16:00,40.51
1/8/2016 16:00,39.88
1/11/2016 16:00,39.68
1/12/2016 16:00,40.06
1/13/2016 16:00,38.85
1/14/2016 16:00,39.39
1/15/2016 16:00,37.79
1/19/2016 16:00,37.65
1/20/2016 16:00,37.36
1/21/2016 16:00,37.1
1/22/2016 16:00,37.85
1/25/2016 16:00,37.89
1/26/2016 16:00,39.43
1/27/2016 16:00,38.5
1/28/2016 16:00,38.67
1/29/2016 16:00,40.15
2/1/2016 16:00,40.59
2/2/2016 16:00,39.27
2/3/2016 16:00,38.34
2/4/2016 16:00,38.7
2/5/2016 16:00,35.66
2/8/2016 16:00,33.96
2/9/2016 16:00,33.89
2/10/2016 16:00,34.57
2/11/2016 16:00,34.03
2/12/2016 16:00,35.11
2/16/2016 16:00,36.45
2/17/2016 16:00,36.85
2/18/2016 16:00,36.63
2/19/2016 16:00,34.95
2/22/2016 16:00,35.83
2/23/2016 16:00,36.2
2/24/2016 16:00,36.78
2/25/2016 16:00,38.36
2/26/2016 16:00,37.47
2/29/2016 16:00,37.1
3/1/2016 16:00,38.65
3/2/2016 16:00,38.77
3/3/2016 16:00,38.97
3/4/2016 16:00,38.48
3/7/2016 16:00,38.64
3/8/2016 16:00,38.95
3/9/2016 16:00,38.2
3/10/2016 16:00,37.57
3/11/2016 16:00,37.75
3/14/2016 16:00,37.09
3/15/2016 16:00,36.77
3/16/2016 16:00,37.18
3/17/2016 16:00,37.16
3/18/2016 16:00,36.93
3/21/2016 16:00,37.35
3/22/2016 16:00,37.28
3/23/2016 16:00,37.07
3/24/2016 16:00,37
3/28/2016 16:00,37.04
3/29/2016 16:00,38.43
3/30/2016 16:00,38.44
3/31/2016 16:00,38.3
4/1/2016 16:00,39.36
4/4/2016 16:00,39.66
4/5/2016 16:00,39.14
4/6/2016 16:00,39.1
4/7/2016 16:00,38.82
4/8/2016 16:00,38.7
4/11/2016 16:00,38.64
4/12/2016 16:00,38.89
4/13/2016 16:00,38.85
4/14/2016 16:00,38.81
4/15/2016 16:00,39.29
4/18/2016 16:00,39.25
4/19/2016 16:00,39.85
4/20/2016 16:00,40.15
4/21/2016 16:00,40.25
4/22/2016 16:00,40.22
4/25/2016 16:00,41.18
4/26/2016 16:00,39.33
4/27/2016 16:00,39.7
4/28/2016 16:00,39.76
4/29/2016 16:00,39.28
5/2/2016 16:00,39.99
5/3/2016 16:00,39.66
5/4/2016 16:00,39.1
5/5/2016 16:00,39.25
5/6/2016 16:00,39.49
5/9/2016 16:00,39.9
5/10/2016 16:00,40.81
5/11/2016 16:00,40.82
5/12/2016 16:00,40.72
5/13/2016 16:00,40.64
5/16/2016 16:00,40.62
5/17/2016 16:00,40.72
5/18/2016 16:00,40.68
5/19/2016 16:00,40.81
5/20/2016 16:00,41.7
5/23/2016 16:00,41.64
5/24/2016 16:00,41.87
5/25/2016 16:00,42.12
5/26/2016 16:00,42.63
5/27/2016 16:00,42.54
5/31/2016 16:00,42.76
6/1/2016 16:00,42.62
6/2/2016 16:00,43.19
6/3/2016 16:00,43.63
6/6/2016 16:00,43.07
6/7/2016 16:00,43.74
6/8/2016 16:00,43.91
6/9/2016 16:00,43.08
6/10/2016 16:00,41.93
6/13/2016 16:00,42.07
6/14/2016 16:00,42.35
6/15/2016 16:00,41.66
6/16/2016 16:00,41.76
6/17/2016 16:00,41.77
6/20/2016 16:00,42.28
6/21/2016 16:00,42.92
6/22/2016 16:00,42.7
6/23/2016 16:00,43.67
6/24/2016 16:00,41.1
6/27/2016 16:00,41.2
6/28/2016 16:00,42.51
6/29/2016 16:00,43.45
6/30/2016 16:00,43.27
7/1/2016 16:00,42.99
7/5/2016 16:00,43.21
7/6/2016 16:00,43.15
7/7/2016 16:00,42.96
7/8/2016 16:00,43.58
7/11/2016 16:00,44.04
7/12/2016 16:00,43.64
7/13/2016 16:00,44.21
7/14/2016 16:00,44.03
7/15/2016 16:00,44.41
7/18/2016 16:00,44.37
7/19/2016 16:00,44.38
7/20/2016 16:00,44.54
7/21/2016 16:00,44.67
7/22/2016 16:00,45.44
7/25/2016 16:00,45.04
7/26/2016 16:00,44.98
7/27/2016 16:00,45.64
7/28/2016 16:00,46.22
7/29/2016 16:00,46.34
8/1/2016 16:00,47.07
8/2/2016 16:00,46.81
8/3/2016 16:00,47.21
8/4/2016 16:00,47.33
8/5/2016 16:00,47.78
8/8/2016 16:00,47.61
8/9/2016 16:00,47.64
8/10/2016 16:00,47.2
8/11/2016 16:00,46.83
8/12/2016 16:00,46.95
8/15/2016 16:00,46.77
8/16/2016 16:00,46.24
8/17/2016 16:00,46.38
8/18/2016 16:00,46.98
8/19/2016 16:00,46.27
8/22/2016 16:00,46.71
8/23/2016 16:00,46.83
8/24/2016 16:00,46.21
8/25/2016 16:00,46.28
8/26/2016 16:00,45.96
8/29/2016 16:00,46.73
8/30/2016 16:00,46.1
8/31/2016 16:00,46.34
9/1/2016 16:00,46.25
9/2/2016 16:00,47.29
9/6/2016 16:00,47.21
9/7/2016 16:00,46.73
9/8/2016 16:00,46.71
9/9/2016 16:00,44.64
9/12/2016 16:00,45.93
9/13/2016 16:00,45.34
9/14/2016 16:00,45.87
9/15/2016 16:00,47.18
9/16/2016 16:00,46.55
9/19/2016 16:00,45.93
9/20/2016 16:00,44.5
9/21/2016 16:00,45.88
9/22/2016 16:00,47.03
9/23/2016 16:00,47.29
9/26/2016 16:00,46.92
9/27/2016 16:00,46.9
9/28/2016 16:00,46.81
9/29/2016 16:00,46.46
9/30/2016 16:00,46.72
10/3/2016 16:00,46.88
10/4/2016 16:00,46.75
10/5/2016 16:00,46.07
10/6/2016 16:00,45.5
10/7/2016 16:00,45.27
10/10/2016 16:00,46.15
10/11/2016 16:00,45.61
10/12/2016 16:00,46.03
10/13/2016 16:00,46.01
10/14/2016 16:00,46.23
10/17/2016 16:00,46.52
10/18/2016 16:00,47.35
10/19/2016 16:00,47.32
10/20/2016 16:00,47.05
10/21/2016 16:00,46.75
10/24/2016 16:00,51.19
10/25/2016 16:00,49.6
10/26/2016 16:00,49.5
10/27/2016 16:00,49.5
10/28/2016 16:00,49.35
10/31/2016 16:00,49.73
11/1/2016 16:00,49.29
11/2/2016 16:00,49.18
11/3/2016 16:00,49.52
11/4/2016 16:00,49.35
11/7/2016 16:00,50.35
11/8/2016 16:00,50.46
11/9/2016 16:00,53.01
11/10/2016 16:00,52.18
11/11/2016 16:00,52.54
11/14/2016 16:00,52.92
11/15/2016 16:00,53.46
11/16/2016 16:00,52.73
11/17/2016 16:00,53.39
11/18/2016 16:00,53.59
11/21/2016 16:00,53.72
11/22/2016 16:00,54.24
11/23/2016 16:00,54.34
11/25/2016 16:00,54.59
11/28/2016 16:00,54.98
11/29/2016 16:00,55.39
11/30/2016 16:00,54.21
12/1/2016 16:00,54.26
12/2/2016 16:00,54.44
12/5/2016 16:00,55.02
12/6/2016 16:00,55.99
12/7/2016 16:00,58.39
12/8/2016 16:00,58.55
12/9/2016 16:00,56.74
12/12/2016 16:00,56.13
12/13/2016 16:00,56.65
12/14/2016 16:00,56.55
12/15/2016 16:00,57.25
12/16/2016 16:00,57.01
12/19/2016 16:00,57.8
12/20/2016 16:00,58.06
12/21/2016 16:00,57.82
12/22/2016 16:00,58.08
12/23/2016 16:00,58.02
12/27/2016 16:00,58.32
12/28/2016 16:00,58
12/29/2016 16:00,58.05
12/30/2016 16:00,57.51
1/3/2017 16:00,58.32
1/4/2017 16:00,58.82
1/5/2017 16:00,57.61
1/6/2017 16:00,56.77
1/9/2017 16:00,56.67
1/10/2017 16:00,58.74
1/11/2017 16:00,57.46
1/12/2017 16:00,57.15
1/13/2017 16:00,57.19
1/17/2017 16:00,57.05
1/18/2017 16:00,58.66
1/19/2017 16:00,60.07
1/20/2017 16:00,59.62
1/23/2017 16:00,60.24
1/24/2017 16:00,60.22
1/25/2017 16:00,60.74
1/26/2017 16:00,63.37
1/27/2017 16:00,62.42
1/30/2017 16:00,61.13
1/31/2017 16:00,62.27
2/1/2017 16:00,63.26
2/2/2017 16:00,61.15
2/3/2017 16:00,61.36
2/6/2017 16:00,60.96
2/7/2017 16:00,61.89
2/8/2017 16:00,61.89
2/9/2017 16:00,62.25
2/10/2017 16:00,62.39
2/13/2017 16:00,60.9
2/14/2017 16:00,61.6
2/15/2017 16:00,61.3
2/16/2017 16:00,60.61
2/17/2017 16:00,63.92
2/21/2017 16:00,63.2
2/22/2017 16:00,63.08
2/23/2017 16:00,62.07
2/24/2017 16:00,62.21
2/27/2017 16:00,62.17
2/28/2017 16:00,62.53
3/1/2017 16:00,62.34
3/2/2017 16:00,62.54
3/3/2017 16:00,63.56
3/6/2017 16:00,62.84
3/7/2017 16:00,61.63
3/8/2017 16:00,61.41
3/9/2017 16:00,61.14
3/10/2017 16:00,61.48
3/13/2017 16:00,61.84
3/14/2017 16:00,61.35
3/15/2017 16:00,62.99
3/16/2017 16:00,62.39
3/17/2017 16:00,63.5
3/20/2017 16:00,63.11
3/21/2017 16:00,62.47
3/22/2017 16:00,63.27
3/23/2017 16:00,63.12
3/24/2017 16:00,64.17
3/27/2017 16:00,64.22
3/28/2017 16:00,64.23
3/29/2017 16:00,64.74
3/30/2017 16:00,65.13
3/31/2017 16:00,64.59
4/3/2017 16:00,63.55
4/4/2017 16:00,63.68
4/5/2017 16:00,63.5
4/6/2017 16:00,63.24
4/7/2017 16:00,63.58
4/10/2017 16:00,63.89
4/11/2017 16:00,63.93
4/12/2017 16:00,63.92
4/13/2017 16:00,64.04
4/17/2017 16:00,64.94
4/18/2017 16:00,64.61
4/19/2017 16:00,65.13
4/20/2017 16:00,64.81
4/21/2017 16:00,64.7
4/24/2017 16:00,65.93
4/25/2017 16:00,67.35
4/26/2017 16:00,67.58
4/27/2017 16:00,67.74
4/28/2017 16:00,67.27
5/1/2017 16:00,68.31
5/2/2017 16:00,66.94
5/3/2017 16:00,65.35
5/4/2017 16:00,65.48
5/5/2017 16:00,66.49
5/8/2017 16:00,66.15
5/9/2017 16:00,65.5
5/10/2017 16:00,66
5/11/2017 16:00,65.81
5/12/2017 16:00,65.55
5/15/2017 16:00,65.69
5/16/2017 16:00,65.91
5/17/2017 16:00,63.91
5/18/2017 16:00,65.72
5/19/2017 16:00,66.37
5/22/2017 16:00,67.22
5/23/2017 16:00,67.62
5/24/2017 16:00,67.89
5/25/2017 16:00,67.86
5/26/2017 16:00,67.8
5/30/2017 16:00,67.08
5/31/2017 16:00,67.42
6/1/2017 16:00,67.9
6/2/2017 16:00,68.32
6/5/2017 16:00,67.4
6/6/2017 16:00,66.11
6/7/2017 16:00,65.92
6/8/2017 16:00,65.69
6/9/2017 16:00,63.84
6/12/2017 16:00,64.67
6/13/2017 16:00,64.01
6/14/2017 16:00,63.27
6/15/2017 16:00,63.6
6/16/2017 16:00,63.13
6/19/2017 16:00,64.01
6/20/2017 16:00,63.98
6/21/2017 16:00,63.57
6/22/2017 16:00,63.56
6/23/2017 16:00,63.4
6/26/2017 16:00,63.15
6/27/2017 16:00,61.01
6/28/2017 16:00,61.48
6/29/2017 16:00,60.3
6/30/2017 16:00,60.62
7/3/2017 16:00,60
7/5/2017 16:00,59.95
7/6/2017 16:00,59.45
7/7/2017 16:00,60.01
7/10/2017 16:00,60.8
7/11/2017 16:00,61.23
7/12/2017 16:00,61.51
7/13/2017 16:00,60.91
7/14/2017 16:00,61.24
7/17/2017 16:00,61.38
7/18/2017 16:00,61.39
7/19/2017 16:00,61.97
7/20/2017 16:00,61.12
7/21/2017 16:00,62.58
7/24/2017 16:00,62.53
7/25/2017 16:00,62.36
7/26/2017 16:00,62.39
7/27/2017 16:00,61.62
7/28/2017 16:00,61.78
7/31/2017 16:00,61.66
8/1/2017 16:00,63.07
8/2/2017 16:00,63.63
8/3/2017 16:00,63.73
8/4/2017 16:00,64.52
8/7/2017 16:00,64.26
8/8/2017 16:00,63.9
8/9/2017 16:00,63.8
8/10/2017 16:00,62.47
8/11/2017 16:00,63.61
8/14/2017 16:00,63.78
8/15/2017 16:00,63.88
8/16/2017 16:00,64.28
8/17/2017 16:00,62.99
8/18/2017 16:00,63
8/21/2017 16:00,62.83
8/22/2017 16:00,64.38
8/23/2017 16:00,64
8/24/2017 16:00,63.97
8/25/2017 16:00,63.74
8/28/2017 16:00,63.72
8/29/2017 16:00,63.47
8/30/2017 16:00,64.25
8/31/2017 16:00,64.71
9/1/2017 16:00,64.16
9/5/2017 16:00,63.64
9/6/2017 16:00,63.79
9/7/2017 16:00,63.34
9/8/2017 16:00,62.74
9/11/2017 16:00,63.03
9/12/2017 16:00,62.98
9/13/2017 16:00,62.8
9/14/2017 16:00,61.17
9/15/2017 16:00,61.17
9/18/2017 16:00,61.8
9/19/2017 16:00,65.42
9/20/2017 16:00,63.52
9/21/2017 16:00,63.39
9/22/2017 16:00,64.06
9/25/2017 16:00,62.89
9/26/2017 16:00,63.03
9/27/2017 16:00,62.39
9/28/2017 16:00,61.92
9/29/2017 16:00,61.66
10/2/2017 16:00,61.52
10/3/2017 16:00,61.68
10/4/2017 16:00,61.5
10/5/2017 16:00,61.52
10/6/2017 16:00,62.41
10/9/2017 16:00,61.56
10/10/2017 16:00,61.23
10/11/2017 16:00,61.18
10/12/2017 16:00,61.28
10/13/2017 16:00,61.39
10/16/2017 16:00,60.97
10/17/2017 16:00,60.94
10/18/2017 16:00,60.68
10/19/2017 16:00,61.51
10/20/2017 16:00,60.46
10/23/2017 16:00,61.47
10/24/2017 16:00,62.28
10/25/2017 16:00,61.93
10/26/2017 16:00,61.73
10/27/2017 16:00,62.95
10/30/2017 16:00,59.58
10/31/2017 16:00,59.77
11/1/2017 16:00,59.75
11/2/2017 16:00,58.3
11/3/2017 16:00,58.91
11/6/2017 16:00,55.54
11/7/2017 16:00,55.36
11/8/2017 16:00,56.22
11/9/2017 16:00,56
11/10/2017 16:00,56.8
11/13/2017 16:00,56.44
11/14/2017 16:00,56.54
11/15/2017 16:00,56.69
11/16/2017 16:00,59.8
11/17/2017 16:00,60.02
11/20/2017 16:00,60.3
11/21/2017 16:00,60.41
11/22/2017 16:00,61.35
11/24/2017 13:00,61.68
11/27/2017 16:00,62.78
11/28/2017 16:00,61.38
11/29/2017 16:00,61.83
11/30/2017 16:00,61.07
12/1/2017 16:00,60.9
12/4/2017 16:00,60.24
12/5/2017 16:00,60.96
12/6/2017 16:00,62.12
12/7/2017 16:00,61.92
12/8/2017 16:00,62.54
12/11/2017 16:00,63.07
12/12/2017 16:00,63.48
12/13/2017 16:00,63.83
12/14/2017 16:00,62.56
12/15/2017 16:00,62.66
12/18/2017 16:00,63.47
12/19/2017 16:00,63.64
12/20/2017 16:00,62.9
12/21/2017 16:00,63.52
12/22/2017 16:00,63.62
12/26/2017 16:00,63.79
12/27/2017 16:00,64.11
12/28/2017 16:00,64.35
12/29/2017 16:00,63.51
1/2/2018 16:00,64.04
1/3/2018 16:00,63.61
1/4/2018 16:00,63
1/5/2018 16:00,64.6
1/8/2018 16:00,65.1
1/9/2018 16:00,65.6
1/10/2018 16:00,63.89
1/11/2018 16:00,63.84
1/12/2018 16:00,63.68
1/16/2018 16:00,62.97
1/17/2018 16:00,63.76
1/18/2018 16:00,62.88
1/19/2018 16:00,63.71
1/22/2018 16:00,63.94
1/23/2018 16:00,64.53
1/24/2018 16:00,65
1/25/2018 16:00,64.39
1/26/2018 16:00,65.28
1/29/2018 16:00,64.6
1/30/2018 16:00,64.76
1/31/2018 16:00,65.1
2/1/2018 16:00,63.79
2/2/2018 16:00,63.59
2/5/2018 16:00,61.54
2/6/2018 16:00,60.85
2/7/2018 16:00,62.06
2/8/2018 16:00,58.88
2/9/2018 16:00,59.2
2/12/2018 16:00,58.12
2/13/2018 16:00,57.69
2/14/2018 16:00,58.62
2/15/2018 16:00,60.44
2/16/2018 16:00,60.06
2/20/2018 16:00,60.51
2/21/2018 16:00,59.42
2/22/2018 16:00,58.73
2/23/2018 16:00,60.06
2/26/2018 16:00,61.11
2/27/2018 16:00,59.94
2/28/2018 16:00,60.61
3/1/2018 16:00,61.9
3/2/2018 16:00,62.47
3/5/2018 16:00,62.95
3/6/2018 16:00,63.56
3/7/2018 16:00,64.56
3/8/2018 16:00,65.06
3/9/2018 16:00,65.25
3/12/2018 16:00,64.55
3/13/2018 16:00,64.98
3/14/2018 16:00,64.78
3/15/2018 16:00,64.71
3/16/2018 16:00,64.76
3/19/2018 16:00,63.22
3/20/2018 16:00,62.78
3/21/2018 16:00,62.59
3/22/2018 16:00,61.25
3/23/2018 16:00,59.74
3/26/2018 16:00,61.39
3/27/2018 16:00,60.34
3/28/2018 16:00,60.87
3/29/2018 16:00,61.04
4/2/2018 16:00,59.62
4/3/2018 16:00,59.59
4/4/2018 16:00,59.75
4/5/2018 16:00,59.81
4/6/2018 16:00,59.65
4/9/2018 16:00,59.74
4/10/2018 16:00,63.13
4/11/2018 16:00,62.92
4/12/2018 16:00,63.02
4/13/2018 16:00,61.95
4/16/2018 16:00,62.75
4/17/2018 16:00,62.75
4/18/2018 16:00,62.9
4/19/2018 16:00,63.25
4/20/2018 16:00,63.09
4/23/2018 16:00,62.29
4/24/2018 16:00,62.58
4/25/2018 16:00,63.93
4/26/2018 16:00,64.1
4/27/2018 16:00,64.52
4/30/2018 16:00,60.51
5/1/2018 16:00,59.43
5/2/2018 16:00,56.97
5/3/2018 16:00,55.92
5/4/2018 16:00,57.26
5/7/2018 16:00,56.54
5/8/2018 16:00,55.58
5/9/2018 16:00,56.32
5/10/2018 16:00,56.85
5/11/2018 16:00,56.39
5/14/2018 16:00,56.46
5/15/2018 16:00,56.37
5/16/2018 16:00,56.53
5/17/2018 16:00,56.68
5/18/2018 16:00,56.93
5/21/2018 16:00,57.19
5/22/2018 16:00,57.18
5/23/2018 16:00,57.02
5/24/2018 16:00,56.98
5/25/2018 16:00,56.59
5/29/2018 16:00,56.62
5/30/2018 16:00,56.33
5/31/2018 16:00,55.7
6/1/2018 16:00,56.87
6/4/2018 16:00,57.12
6/5/2018 16:00,57.16
6/6/2018 16:00,57.6
6/7/2018 16:00,57.82
6/8/2018 16:00,57.8
6/11/2018 16:00,57.99
6/12/2018 16:00,58.09
6/13/2018 16:00,58.68
6/14/2018 16:00,59.53
6/15/2018 16:00,60.01
6/18/2018 16:00,60.36
6/19/2018 16:00,60.54
6/20/2018 16:00,60.34
6/21/2018 16:00,60
6/22/2018 16:00,60.79
6/25/2018 16:00,59.73
6/26/2018 16:00,59.7
6/27/2018 16:00,59.34
6/28/2018 16:00,59.86
6/29/2018 16:00,59.75
7/2/2018 16:00,59.91
7/3/2018 13:00,59.14
7/5/2018 16:00,60.06
7/6/2018 16:00,61.14
7/9/2018 16:00,61.34
7/10/2018 16:00,61.18
7/11/2018 16:00,60.18
7/12/2018 16:00,61.58
7/13/2018 16:00,61.68
7/16/2018 16:00,61.63
7/17/2018 16:00,61.21
7/18/2018 16:00,60.52
7/19/2018 16:00,59.41
7/20/2018 16:00,59.25
7/23/2018 16:00,58.36
7/24/2018 16:00,58.78
7/25/2018 16:00,58.83
7/26/2018 16:00,59.37
7/27/2018 16:00,59.61
7/30/2018 16:00,59.82
7/31/2018 16:00,60
8/1/2018 16:00,59.36
8/2/2018 16:00,62.18
8/3/2018 16:00,61.55
8/6/2018 16:00,66.3
8/7/2018 16:00,65.33
8/8/2018 16:00,65.5
8/9/2018 16:00,64.97
8/10/2018 16:00,64.98
8/13/2018 16:00,65.7
8/14/2018 16:00,65.96
8/15/2018 16:00,65.41
8/16/2018 16:00,65.98
8/17/2018 16:00,65.9
8/20/2018 16:00,65.84
8/21/2018 16:00,66.51
8/22/2018 16:00,65.81
8/23/2018 16:00,65.21
8/24/2018 16:00,65.41
8/27/2018 16:00,65.8
8/28/2018 16:00,65.59
8/29/2018 16:00,65.98
8/30/2018 16:00,66.01
8/31/2018 16:00,66.04
9/4/2018 16:00,65.77
9/5/2018 16:00,65.71
9/6/2018 16:00,65.52
9/7/2018 16:00,64.39
9/10/2018 16:00,65.56
9/11/2018 16:00,65.91
9/12/2018 16:00,67.92
9/13/2018 16:00,68.48
9/14/2018 16:00,68.25
9/17/2018 16:00,67.42
9/18/2018 16:00,68.49
9/19/2018 16:00,68.35
9/20/2018 16:00,69.13
9/21/2018 16:00,69.07
9/24/2018 16:00,68.92
9/25/2018 16:00,69.45
9/26/2018 16:00,68.79
9/27/2018 16:00,70.49
9/28/2018 16:00,70.18
10/1/2018 16:00,70.25
10/2/2018 16:00,69.72
10/3/2018 16:00,68.98
10/4/2018 16:00,68.95
10/5/2018 16:00,68.59
10/8/2018 16:00,68.82
10/9/2018 16:00,68.46
10/10/2018 16:00,66.63
10/11/2018 16:00,66.21
10/12/2018 16:00,68.38
10/15/2018 16:00,67.62
10/16/2018 16:00,68.94
10/17/2018 16:00,69.08
10/18/2018 16:00,68.77
10/19/2018 16:00,69.75
10/22/2018 16:00,69.51
10/23/2018 16:00,69.28
10/24/2018 16:00,65.71
10/25/2018 16:00,66.32
10/26/2018 16:00,65.11
10/29/2018 16:00,64.91
10/30/2018 16:00,63.92
10/31/2018 16:00,68.55
11/1/2018 16:00,68.88
11/2/2018 16:00,68.51
11/5/2018 16:00,68.89
11/6/2018 16:00,68.77
11/7/2018 16:00,70.34
11/8/2018 16:00,69.75
11/9/2018 16:00,68.68
11/12/2018 16:00,67.89
11/13/2018 16:00,68.41
11/14/2018 16:00,68.12
11/15/2018 16:00,68.08
11/16/2018 16:00,69.14
11/19/2018 16:00,68
11/20/2018 16:00,66.57
11/21/2018 16:00,66.78
11/23/2018 13:00,67.07
11/26/2018 16:00,67.49
11/27/2018 16:00,67.49
11/28/2018 16:00,68.92
11/29/2018 16:00,68.68
11/30/2018 16:00,68.45
12/3/2018 16:00,67.8
12/4/2018 16:00,66.57
12/6/2018 16:00,67.3
12/7/2018 16:00,65.69
12/10/2018 16:00,65.73
12/11/2018 16:00,65.53
12/12/2018 16:00,66.1
12/13/2018 16:00,66.36
12/14/2018 16:00,65.65
12/17/2018 16:00,64.81
12/18/2018 16:00,64.78
12/19/2018 16:00,64.87
12/20/2018 16:00,64.26
12/21/2018 16:00,61.93
12/24/2018 13:00,60.8
12/26/2018 16:00,63.01
12/27/2018 16:00,62.65
12/28/2018 16:00,63.24
12/31/2018 16:00,63.61
1/2/2019 16:00,65.26
1/3/2019 16:00,65.02
1/4/2019 16:00,67.49
1/7/2019 16:00,68.44
1/8/2019 16:00,67.77
1/9/2019 16:00,67.72
1/10/2019 16:00,67.96
1/11/2019 16:00,69
1/14/2019 16:00,67.91
1/15/2019 16:00,67.14
1/16/2019 16:00,66.69
1/17/2019 16:00,66.25
1/18/2019 16:00,66.96
1/22/2019 16:00,66.83
1/23/2019 16:00,67.8
1/24/2019 16:00,68.66
1/25/2019 16:00,68.48
1/28/2019 16:00,67.62
1/29/2019 16:00,67.78
1/30/2019 16:00,68.32
